asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,has_credit_risk,has_early_exercise,is_path_dependent,volatility_available,liquidity,maturity_years,data_availability,ifrs_level,recommended_method
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,12.77,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,6.63,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,16.89,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,6.52,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,13.6,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,8.76,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,18.3,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,19.02,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,8.82,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,8.15,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,29.61,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,14.01,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,13.53,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,16.0,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,18.11,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,5.23,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,28.13,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,21.38,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,23.41,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,16.22,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,19.12,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,15.28,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,8.21,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,2.28,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,23.07,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,25.61,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,9.99,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,7.14,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,15.56,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,12.86,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,9.86,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,26.57,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,22.81,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,20.15,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,16.37,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,29.92,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,14.5,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,12.43,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,12.49,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,20.39,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,12.62,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,15.55,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,4.67,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,3.86,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,17.34,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,24.48,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,2.41,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,22.78,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,11.71,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,27.43,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,14.13,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,18.21,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,10.59,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,9.59,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,7.19,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,13.9,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,22.88,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,21.49,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,14.62,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,9.61,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,19.83,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,11.09,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,14.97,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,18.67,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,23.75,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,23.3,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,23.66,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,14.11,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,9.39,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,8.82,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,26.03,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,27.14,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,22.61,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,25.11,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,24.76,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,4.66,Partial,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,28.14,Full,2,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,26.02,Full,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,17.99,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,5.64,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,High,25.78,Partial,1,DCF
Bond,Government Bond,1,1,0,1,0,0,0,1,Medium,10.76,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,2.44,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,19.46,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,5.71,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,17.78,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.27,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,29.74,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,20.93,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,8.41,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,12.62,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,16.77,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,14.41,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,24.52,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,16.11,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,20.89,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,5.08,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,16.01,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,29.28,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,6.37,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,13.59,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,14.74,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,28.56,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,23.81,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,14.7,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,28.91,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,28.7,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,18.03,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,4.2,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,11.94,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,3.86,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,18.99,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,21.34,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,26.16,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,12.51,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,24.47,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,8.05,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,29.25,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,23.73,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,3.88,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,20.74,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,4.38,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,13.65,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,15.14,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,4.09,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,29.25,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,5.2,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,24.35,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,8.15,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,9.18,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,10.47,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,24.65,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,4.14,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,4.32,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,21.79,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,5.84,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,10.5,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,9.66,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,14.37,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,25.03,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,12.19,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,18.08,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,20.6,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,17.06,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,23.42,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,7.46,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,20.37,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,25.47,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,24.39,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,14.71,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,27.29,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,6.91,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,16.36,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,8.44,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,22.76,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,17.98,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,25.92,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,25.12,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,18.15,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,6.0,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,28.29,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,17.59,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,11.45,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,8.17,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,16.61,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,2.02,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,3.5,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,6.26,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,7.59,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,27.78,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,19.08,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,27.44,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,23.63,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,15.64,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,21.71,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,13.14,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,20.88,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,11.53,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,20.76,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,16.04,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,9.8,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,25.5,Full,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,23.1,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,3.39,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,27.62,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,6.86,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,7.6,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,5.51,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,17.58,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,28.02,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,10.91,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,16.69,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,13.72,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,28.92,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,19.84,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,21.0,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,19.35,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,22.69,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,11.51,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,22.05,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,14.2,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,11.52,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,25.79,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,25.37,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,28.29,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,3.73,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,21.88,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,29.11,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,7.3,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,20.53,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,9.65,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,24.89,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,23.96,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,20.58,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,25.97,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,27.46,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,5.0,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,7.17,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,26.17,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,22.58,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,21.1,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,18.69,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,18.34,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,27.27,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,2.42,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,24.99,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,21.59,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,11.15,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,9.11,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,18.15,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,4.58,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,3.88,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,21.59,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,16.9,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,24.11,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,28.27,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,24.22,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,14.07,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,5.24,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,14.82,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,18.08,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,12.06,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,4.14,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,12.15,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,17.6,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,15.07,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,17.84,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,24.64,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,23.88,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,28.11,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,4.14,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,2.91,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,8.99,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,29.19,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,25.66,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,5.26,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,3.23,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,11.93,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,28.33,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,19.13,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,28.94,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,13.57,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,9.79,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,7.09,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,27.4,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,6.71,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,4.68,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,22.48,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,25.42,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,27.66,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,10.0,Sparse,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,16.88,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,13.15,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,6.1,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,28.41,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,12.61,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,14.15,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,16.39,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Medium,8.03,Sparse,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,9.62,Partial,2,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,21.51,Partial,3,DCF
Bond,Municipal Bond,0,1,0,0,1,0,0,0,Low,22.39,Partial,3,DCF
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.66,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.9,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.83,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.61,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.58,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.25,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.97,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.33,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.48,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.28,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.9,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.14,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.57,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.42,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.94,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.81,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.41,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.29,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.2,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.24,Full,1,Cost-of-Carry
